0 method: 
	0.0033299270000000103
	0.004314022000000861
	0.003657219000000822
	0.0051367980000023294
	0.006633544999999685
	0.005876880999998946
	0.014851303000000371
	0.044681811999993215
	0.11235147500001119
	0.17362135599999817
1 method: 
	8.946331008000001
	17.045364073000002
	25.173428853
	33.3467663
	41.575395142
	50.315423212
	60.068584903
	73.48890149900001
	98.55355670899999
	142.356007445
2 method: 
	0.003413538999998522
	0.004397121999996756
	0.003750138000000902
	0.005219436000004407
	0.006722136000000489
	0.005956727000004491
	0.01493018499999721
	0.044767094999997425
	0.11243278400000634
	0.17370711000000938
